UniqueID,PersonID,Group,PractLevel,Sequence,ItemNum,NormVariant,Defect_Type,Diagnosis,UserTOC,Certainty,ItemNAbN,Accurate
4166,MS018,MS,Medical Student,188,A0240,FALSE,SH II of distal tibia and comminuted transverse fracture of distal fibula,Salter-Harris II fracture of the tibia Comminuted transverse fracture of the distal fibula,28.04,Probably,Abnormal,0
4167,MS018,MS,Medical Student,189,A0072,TRUE,Extra Ossification Centre,Normal variant with secondary ossification centre at distal tibia,19.518,Probably,Normal,0
4168,MS018,MS,Medical Student,190,A0069,FALSE,None,Normal,13.589,Probably,Normal,0
4169,MS018,MS,Medical Student,191,A0151,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,18.066,Probably,Abnormal,1
4170,MS018,MS,Medical Student,192,A0189,FALSE,None,Normal,24.285,Probably,Normal,1
4171,MS018,MS,Medical Student,193,A0146,FALSE,None,Normal,22.833,Probably,Normal,1
4172,MS018,MS,Medical Student,194,A0169,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,22.051,Probably,Abnormal,0
4173,MS018,MS,Medical Student,195,A0133,FALSE,None,Normal,17.516,Probably,Normal,1
4174,MS018,MS,Medical Student,196,A0026,FALSE,None,Normal,27.419,Probably,Normal,0
4175,MS018,MS,Medical Student,197,A0089,FALSE,None,Normal,114.916,Probably,Normal,1
4176,MS018,MS,Medical Student,198,A0111,FALSE,None,Normal,17.245,Probably,Normal,1
4177,MS018,MS,Medical Student,199,A0148,TRUE,Os Trigonum,Normal variant with os trigonum posterior to talus,21.251,Probably,Normal,1
4178,MS018,MS,Medical Student,200,A0083,FALSE,None,Normal,18.267,Probably,Normal,0
4179,MS018,MS,Medical Student,201,A0042,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,20.38,Probably,Abnormal,0
4180,MS018,MS,Medical Student,202,A0106,FALSE,None,Normal,20.68,Definitely,Normal,1
4181,MS018,MS,Medical Student,203,A0034,FALSE,None,Normal,20.79,Probably,Normal,1
4182,MS018,MS,Medical Student,204,A0103,FALSE,None,Normal,17.635,Probably,Normal,0
4183,MS018,MS,Medical Student,205,A0075,FALSE,None,Normal,15.682,Probably,Normal,1
4184,MS018,MS,Medical Student,206,A0198,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture,21.651,Probably,Abnormal,1
4185,MS018,MS,Medical Student,207,A0125,FALSE,None,Normal,16.984,Probably,Normal,1
4186,MS018,MS,Medical Student,208,A0056,FALSE,None,Normal,19.648,Probably,Normal,0
4187,MS018,MS,Medical Student,209,A0093,FALSE,None,Normal,22.062,Probably,Normal,1
4188,MS018,MS,Medical Student,210,A0035,FALSE,None,Normal,29.673,Probably,Normal,1
4189,MS018,MS,Medical Student,211,A0049,FALSE,None,Normal,11.546,Probably,Normal,1
4190,MS018,MS,Medical Student,212,A0085,FALSE,None,Normal,17.965,Probably,Normal,0
4191,MS018,MS,Medical Student,213,A0073,FALSE,None,Normal,23.194,Probably,Normal,0
4192,MS018,MS,Medical Student,214,A0253,FALSE,SH IV of distal tibia,Salter-Harris IV fracture of the distal tibia,13.038,Probably,Abnormal,0
4193,MS018,MS,Medical Student,215,A0224,FALSE,SH II of dital fibula,Salter-Harris II of the distal fibula and ossific fragments inferior to the lateral malleolus representing an old fracture or a normal variant,16.153,Definitely,Abnormal,1
4194,MS018,MS,Medical Student,216,A0139,FALSE,None,Normal,16.043,Probably,Normal,1
4195,MS018,MS,Medical Student,217,A0193,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula Growth arrest lines are seen on both the tibia and fibula,17.435,Probably,Abnormal,0
4196,MS018,MS,Medical Student,218,A0210,FALSE,None,Normal,20.559,Probably,Normal,1
4197,MS018,MS,Medical Student,219,A0065,FALSE,None,Normal,16.374,Probably,Normal,1
4198,MS018,MS,Medical Student,220,A0113,FALSE,None,Normal,18.777,Probably,Normal,1
4199,MS018,MS,Medical Student,221,A0097,TRUE,Extra Ossification Centre,Normal variant with an extra ossification centre of the distal tibia,26.078,Probably,Normal,1
4200,MS018,MS,Medical Student,222,A0043,FALSE,None,Normal,18.056,Probably,Normal,1
4201,MS018,MS,Medical Student,223,A0171,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,15.442,Probably,Abnormal,0
4202,MS018,MS,Medical Student,224,A0202,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,11.637,Probably,Abnormal,1
4203,MS018,MS,Medical Student,225,A0018,FALSE,None,Normal,13.038,Probably,Normal,1
4204,MS018,MS,Medical Student,226,A0219,FALSE,SH II of distal fibula,Salter-Harris II fracture of the distal fibula is suggested,17.715,Probably,Abnormal,1
4205,MS018,MS,Medical Student,227,A0077,FALSE,None,Normal,17.485,Definitely,Normal,1
4206,MS018,MS,Medical Student,228,A0080,FALSE,None,Normal,16.564,Probably,Normal,1
4207,MS018,MS,Medical Student,229,A0190,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,17.665,Probably,Abnormal,0
4208,MS018,MS,Medical Student,230,A0021,FALSE,None,Normal,19.148,Probably,Normal,1
4209,MS018,MS,Medical Student,231,A0135,FALSE,None,Normal,18.827,Probably,Normal,1
4210,MS018,MS,Medical Student,232,A0019,FALSE,None,Normal,14.261,Probably,Normal,0
4211,MS018,MS,Medical Student,233,A0129,FALSE,None,Normal,17.866,Definitely,Normal,1
4212,MS018,MS,Medical Student,234,A0086,FALSE,None,Normal,21.681,Probably,Normal,1
4213,MS019,MS,Medical Student,1,A0070,FALSE,None,Normal,71.313,Probably,Normal,1
4214,MS019,MS,Medical Student,2,A0027,FALSE,None,Normal,33.531,Probably,Normal,1
4215,MS019,MS,Medical Student,3,A0046,TRUE,Extra Ossicle,Normal variant with an extra ossicle at the tip of lateral malleolus,60.594,Probably,Normal,0
4216,MS019,MS,Medical Student,4,A0231,FALSE,SH II of distal tibia. Oblique fracture of the fibula,Salter-Harris II fracture of the distal tibia with significant displacement of the epiphysis Oblique fracture of the distal fibula,13.984,Definitely,Abnormal,1
4217,MS019,MS,Medical Student,5,A0256,FALSE,SH III of distal tibia,Salter-Harris III (Tillaux) fracture of the tibia,38.547,Definitely,Abnormal,0
4218,MS019,MS,Medical Student,6,A0239,FALSE,Oblique SH II of distal tibia and spiral fracture of distal fibula,Salter-Harris II fracture of distal tibia Associated spiral fracture of the distal fibular shaft,28.11,Definitely,Abnormal,1
4219,MS019,MS,Medical Student,7,A0074,FALSE,None,Normal,34.125,Probably,Normal,1
4220,MS019,MS,Medical Student,8,A0153,FALSE,SH1 and Avulsion fx of distal fibula,Suggestive of a Salter-Harris I fracture and most likely a distal fibular avulsion fracture,63.641,Probably,Abnormal,0
4221,MS019,MS,Medical Student,9,A0159,FALSE,Distal fibular epiphyseal avulsion fx,Probable avulsion fracture of the distal fibular epiphysis,25.156,Probably,Abnormal,0
4222,MS019,MS,Medical Student,10,A0222,FALSE,SH II of distal fibula,Likely a Salter-Harris I or II fracture of the distal fibula,23.093,Probably,Abnormal,0
4223,MS019,MS,Medical Student,11,A0059,FALSE,None,Normal,27.36,Probably,Normal,1
4224,MS019,MS,Medical Student,12,A0248,FALSE,SH III of distal tibia,Salter-Harris III fracture of the distal tibia,44.813,Probably,Abnormal,1
4225,MS019,MS,Medical Student,13,A0164,FALSE,Distal fibular epiphyseal avulsion fx,Linear avulsion fracture of the tip of the fibular epiphysis,25.25,Probably,Abnormal,0
4226,MS019,MS,Medical Student,14,A0237,FALSE,SH II of distal tibia,Displaced Salter-Harris II fracture of the distal tibia,74,Probably,Abnormal,1
4227,MS019,MS,Medical Student,15,A0243,FALSE,SH III of distal tibia,Salter-Harris III fracture of the distal tibia,29.859,Definitely,Abnormal,1
4228,MS019,MS,Medical Student,16,A0234,FALSE,Spiral SH II of distal tibia,A spiral fracture of the tibia with possible extension into the physis,24.078,Definitely,Abnormal,1
4229,MS019,MS,Medical Student,17,A0099,FALSE,None,Normal,57.453,Probably,Normal,0
4230,MS019,MS,Medical Student,18,A0007,FALSE,Osteochondritis Dissecans,No fracture  Noted osteochondritis dissecans,52.422,Probably,Abnormal,0
4231,MS019,MS,Medical Student,19,A0242,FALSE,SH III of distal tibia,Salter-Harris III fracture of the lateral aspect of the distal tibia,20.61,Definitely,Abnormal,1
4232,MS019,MS,Medical Student,20,A0100,FALSE,None,Normal,48.078,Probably,Normal,0
4233,MS019,MS,Medical Student,21,A0254,FALSE,SH IV of distal tibia,Salter-Harris IV fracture of the distal tibia,28.078,Definitely,Abnormal,1
4234,MS019,MS,Medical Student,22,A0186,FALSE,SH I and avulsion of distal fibula,Suggestive of a Salter-Harris I fracture and avulsion fracture of distal fibula,23,Definitely,Abnormal,1
4235,MS019,MS,Medical Student,23,A0005,FALSE,None,Normal,36.453,Definitely,Normal,0
4236,MS019,MS,Medical Student,24,A0010,TRUE,Extra Ossification Centres,Normal variant with extra ossification centres of distal tibia,35.813,Probably,Normal,0
4237,MS019,MS,Medical Student,25,A0156,FALSE,Avulsion fx of distal fibula with extra ossification centre at tibia,Avulsion fracture of the distal fibula with an extra ossification centre at distal tibia Os trigonum above the calcaneus,53.093,Probably,Abnormal,0
4238,MS019,MS,Medical Student,26,A0083,FALSE,None,Normal,38.672,Probably,Normal,0
4239,MS019,MS,Medical Student,27,A0246,FALSE,SH III of distal tibia,Tillaux fracture (Salter III) of the distal tibia,25.39,Definitely,Abnormal,1
4240,MS019,MS,Medical Student,28,A0206,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,31,Probably,Abnormal,0
4241,MS019,MS,Medical Student,29,A0026,FALSE,None,Normal,35.765,Probably,Normal,1
4242,MS019,MS,Medical Student,30,A0146,FALSE,None,Normal,21.281,Probably,Normal,1
4243,MS019,MS,Medical Student,31,A0002,FALSE,None,Normal,37.906,Probably,Normal,1
4244,MS019,MS,Medical Student,32,A0223,FALSE,SH II of distal fibula and avulsion of distal tibia,Salter-Harris II fracture of the distal fibula,23.406,Definitely,Abnormal,0
4245,MS019,MS,Medical Student,33,A0048,FALSE,None,Normal,17.609,Probably,Normal,1
4246,MS019,MS,Medical Student,34,A0088,FALSE,None,Normal,17.562,Probably,Normal,1
4247,MS019,MS,Medical Student,35,A0089,FALSE,None,Normal,48.266,Probably,Normal,1
4248,MS019,MS,Medical Student,36,A0133,FALSE,None,Normal,20.078,Probably,Normal,1
4249,MS019,MS,Medical Student,37,A0107,FALSE,None,Normal,24.984,Probably,Normal,1
4250,MS019,MS,Medical Student,38,A0189,FALSE,None,Normal,19,Probably,Normal,1
4251,MS019,MS,Medical Student,39,A0105,FALSE,None,Normal,31.062,Probably,Normal,1
4252,MS019,MS,Medical Student,40,A0148,TRUE,Os Trigonum,Normal variant with os trigonum posterior to talus,10.422,Definitely,Normal,1
4253,MS019,MS,Medical Student,41,A0061,FALSE,None,Normal,62.218,Probably,Normal,0
4254,MS019,MS,Medical Student,42,A0033,TRUE,Os supranaviculare,Normal variant with an os supranaviculare,17.828,Probably,Normal,1
4255,MS019,MS,Medical Student,43,A0041,FALSE,None,Normal,42.141,Probably,Normal,0
4256,MS019,MS,Medical Student,44,A0069,FALSE,None,Normal,9.125,Probably,Normal,1
4257,MS019,MS,Medical Student,45,A0111,FALSE,None,Normal,14.219,Probably,Normal,1
4258,MS019,MS,Medical Student,46,A0136,FALSE,Evidence of healing from an old fracture,Normal with evidence of healing from an old fracture,19.735,Probably,Normal,1
4259,MS019,MS,Medical Student,47,A0072,TRUE,Extra Ossification Centre,Normal variant with secondary ossification centre at distal tibia,18.469,Probably,Normal,1
4260,MS019,MS,Medical Student,48,A0058,FALSE,None,Normal,25.672,Probably,Normal,0
4261,MS019,MS,Medical Student,49,A0240,FALSE,SH II of distal tibia and comminuted transverse fracture of distal fibula,Salter-Harris II fracture of the tibia Comminuted transverse fracture of the distal fibula,15.329,Probably,Abnormal,0
4262,MS019,MS,Medical Student,50,A0112,FALSE,None,Normal,13.61,Probably,Normal,1
4263,MS019,MS,Medical Student,51,A0171,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,26.203,Probably,Abnormal,0
4264,MS019,MS,Medical Student,52,A0018,FALSE,None,Normal,20.828,Probably,Normal,1
4265,MS019,MS,Medical Student,53,A0043,FALSE,None,Normal,24.218,Probably,Normal,1
4266,MS019,MS,Medical Student,54,A0097,TRUE,Extra Ossification Centre,Normal variant with an extra ossification centre of the distal tibia,13.985,Probably,Normal,1
4267,MS019,MS,Medical Student,55,A0056,FALSE,None,Normal,37.359,Probably,Normal,0
4268,MS019,MS,Medical Student,56,A0169,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,20.844,Probably,Abnormal,0
4269,MS019,MS,Medical Student,57,A0085,FALSE,None,Normal,14.953,Probably,Normal,1
4270,MS019,MS,Medical Student,58,A0253,FALSE,SH IV of distal tibia,Salter-Harris IV fracture of the distal tibia,15.875,Definitely,Abnormal,1
4271,MS019,MS,Medical Student,59,A0210,FALSE,None,Normal,22.062,Probably,Normal,1
4272,MS019,MS,Medical Student,60,A0006,FALSE,None,Normal variant with extra epiphyseal ossification centre,10.187,Probably,Normal,1
4273,MS019,MS,Medical Student,61,A0035,FALSE,None,Normal,6.672,Probably,Normal,1
4274,MS019,MS,Medical Student,62,A0139,FALSE,None,Normal,13.844,Probably,Normal,1
4275,MS019,MS,Medical Student,63,A0075,FALSE,None,Normal,16.469,Probably,Normal,1
4276,MS019,MS,Medical Student,64,A0093,FALSE,None,Normal,8.641,Probably,Normal,1
4277,MS019,MS,Medical Student,65,A0151,FALSE,Avulsion fx of distal fibula,Avulsion fracture of the distal fibula,14.734,Probably,Abnormal,1
4278,MS019,MS,Medical Student,66,A0065,FALSE,None,Normal,11.11,Probably,Normal,1
4279,MS019,MS,Medical Student,67,A0042,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,26.5,Probably,Abnormal,0
4280,MS019,MS,Medical Student,68,A0244,FALSE,SH III of distal tibia,Salter-Harris III fracture of the tibia,9.516,Definitely,Abnormal,1
4281,MS019,MS,Medical Student,69,A0224,FALSE,SH II of dital fibula,Salter-Harris II of the distal fibula and ossific fragments inferior to the lateral malleolus representing an old fracture or a normal variant,14.609,Probably,Abnormal,1
4282,MS019,MS,Medical Student,70,A0103,FALSE,None,Normal,15.296,Definitely,Normal,1
4283,MS019,MS,Medical Student,71,A0106,FALSE,None,Normal,12.016,Probably,Normal,1
4284,MS019,MS,Medical Student,72,A0198,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture,25.813,Probably,Abnormal,0
4285,MS019,MS,Medical Student,73,A0228,FALSE,SH II of distal tibia and spiral fracture of fibula,Salter-Harris II fracture of distal tibia  Spiral fracture of the fibula and tibia,12.032,Definitely,Abnormal,1
4286,MS019,MS,Medical Student,74,A0113,FALSE,None,Normal,40.437,Probably,Normal,1
4287,MS019,MS,Medical Student,75,A0125,FALSE,None,Normal,15.484,Probably,Normal,1
4288,MS019,MS,Medical Student,76,A0135,FALSE,None,Normal,9.985,Probably,Normal,1
4289,MS019,MS,Medical Student,77,A0087,FALSE,None,Normal,19.328,Probably,Normal,1
4290,MS019,MS,Medical Student,78,A0190,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,12.672,Probably,Abnormal,0
4291,MS019,MS,Medical Student,79,A0049,FALSE,None,Normal,13.735,Probably,Normal,1
4292,MS019,MS,Medical Student,80,A0086,FALSE,None,Normal,11.406,Probably,Normal,1
4293,MS019,MS,Medical Student,81,A0118,FALSE,None,Normal,22.125,Definitely,Normal,1
4294,MS019,MS,Medical Student,82,A0212,FALSE,None,Normal,9.922,Definitely,Normal,1
4295,MS019,MS,Medical Student,83,A0021,FALSE,None,Normal,24.015,Probably,Normal,1
4296,MS019,MS,Medical Student,84,A0193,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula Growth arrest lines are seen on both the tibia and fibula,8.485,Probably,Abnormal,0
4297,MS019,MS,Medical Student,85,A0073,FALSE,None,Normal,28.031,Probably,Normal,1
4298,MS019,MS,Medical Student,86,A0176,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,18.703,Probably,Abnormal,0
4299,MS019,MS,Medical Student,87,A0066,FALSE,None,Normal,29.89,Probably,Normal,0
4300,MS019,MS,Medical Student,88,A0051,FALSE,None,Normal,12.359,Definitely,Normal,1
4301,MS019,MS,Medical Student,89,A0149,FALSE,None,Normal,14.391,Probably,Normal,1
4302,MS019,MS,Medical Student,90,A0191,FALSE,SH I of distal fibula. May be an avulsion fracture of distal fibula,Salter-Harris I fracture of the distal fibula cannot be excluded There may be an avulsion fracture of the distal fibula,24.875,Probably,Abnormal,0
4303,MS019,MS,Medical Student,91,A0219,FALSE,SH II of distal fibula,Salter-Harris II fracture of the distal fibula is suggested,14.313,Definitely,Abnormal,0
4304,MS019,MS,Medical Student,92,A0142,FALSE,None,Normal,7.844,Probably,Normal,1
4305,MS019,MS,Medical Student,93,A0034,FALSE,None,Normal,9.578,Probably,Normal,1
4306,MS019,MS,Medical Student,94,A0202,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,14.656,Probably,Abnormal,0
4307,MS019,MS,Medical Student,95,A0129,FALSE,None,Normal,18.719,Probably,Normal,1
4308,MS019,MS,Medical Student,96,A0077,FALSE,None,Normal,9.891,Probably,Normal,1
4309,MS019,MS,Medical Student,97,A0019,FALSE,None,Normal,12.125,Probably,Normal,1
4310,MS019,MS,Medical Student,98,A0053,FALSE,None,Normal,23.188,Probably,Normal,1
4311,MS019,MS,Medical Student,99,A0141,FALSE,None,Normal,9.281,Probably,Normal,1
4312,MS019,MS,Medical Student,100,A0080,FALSE,None,Normal,11.313,Probably,Normal,1
4313,MS019,MS,Medical Student,101,A0173,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,93.703,Probably,Abnormal,0
4314,MS019,MS,Medical Student,102,A0068,FALSE,None,Normal,44.031,Probably,Normal,1
4315,MS019,MS,Medical Student,103,A0155,FALSE,Avulsion fx of distal fibula,Linear avulsion fracture of the distal fibular tip,45.015,Probably,Abnormal,0
4316,MS019,MS,Medical Student,104,A0104,FALSE,None,Normal,46.656,Probably,Normal,1
4317,MS019,MS,Medical Student,105,A0121,TRUE,Extra Ossification Centre,Normal variant with an extra ossification centre of the distal tibia,21.937,Definitely,Normal,0
4318,MS019,MS,Medical Student,106,A0050,FALSE,None,Normal,46.297,Probably,Normal,0
4319,MS019,MS,Medical Student,107,A0060,FALSE,None,Normal,18.782,Probably,Normal,1
4320,MS019,MS,Medical Student,108,A0098,FALSE,None,Normal,13.438,Definitely,Normal,1
4321,MS019,MS,Medical Student,109,A0174,FALSE,SH I of distal fibula,Suggestive of a Salter-Harris I fracture of distal fibula,20.391,Probably,Abnormal,1
